season,player,team,position,games,games_started,sacks,qb_hits,tackles_for_loss,tackles,tackles_solo,fumbles_forced,pass_defended,interceptions,hurries,qb_knockdowns,pressures,tackles_combined,missed_tackles,blitzes,prwr_rank_2024,prwr_wins_2024,prwr_plays_2024,prwr_pct_2024,edge_pct_prwr_2024,rswr_rank_2024,rswr_wins_2024,rswr_plays_2024,rswr_pct_2024
2021,Josh Sweat,PHI,LDE,16,13,7.5,13.0,7.0,19.0,17.0,1.0,4.0,,10,6,25,45,1,1,,,,,,,,,
2021,Tyus Bowser,BAL,OLB,,,7.0,15.0,8.0,31.0,27.0,2.0,4.0,,,,,,,,,,,,,,,,
2021,Mario Addison,BUF,DE,,,7.0,7.0,8.0,20.0,17.0,2.0,,,,,,,,,,,,,,,,,
2021,Chris Wormley,PIT,LDE,15,14,7.0,10.0,6.0,29.0,24.0,1.0,3.0,,8,2,18,51,4,0,,,,,,,,,
2021,Trevis Gipson,CHI,LOLB,16,9,7.0,7.0,7.0,23.0,21.0,5.0,2.0,,8,1,17,39,7,13,,,,,,,,,
2021,Rasheem Green,SEA,LOLB,17,16,6.5,15.0,6.0,27.0,19.0,,4.0,,10,6,24,48,7,0,,,,,,,,,
2021,Darrell Taylor,SEA,LDE,16,5,6.5,13.0,7.0,25.0,20.0,1.0,1.0,,7,7,21,37,8,14,,,,,,,,,
2021,Arden Key,SF,DE,17,0,6.5,17.0,5.0,11.0,10.0,,1.0,,1,10,19,22,2,0,,,,,,,,,
2021,Khalil Mack,CHI,ROLB,7,7,6.0,7.0,6.0,15.0,15.0,,,,2,1,9,19,0,12,,,,,,,,,
2021,Danielle Hunter,MIN,LDE,7,7,6.0,11.0,6.0,23.0,22.0,,,,13,2,21,38,2,2,,,,,,,,,
2021,Ndamukong Suh,TB,LDE,17,17,6.0,13.0,7.0,15.0,14.0,,,,6,7,19,27,1,0,,,,,,,,,
2021,Al-Quadin Muhammad,IND,RDE,17,17,6.0,13.0,7.0,32.0,25.0,1.0,,,7,5,19,48,6,0,,,,,,,,,
2021,Shelby Harris,DEN,RDE,16,16,6,,,,,,,,6,5,18,49,2,0,,,,,,,,,
2021,Dawuane Smoot,JAX,RDE,16,10,6.0,16.0,7.0,22.0,20.0,1.0,3.0,,13,10,30,36,5,4,,,,,,,,,
2021,Alex Highsmith,PIT,ROLB,16,16,6.0,15.0,15.0,46.0,37.0,1.0,,,12,7,26,74,6,63,,,,,,,,,
2021,John Franklin-Myers,NYJ,LDE,16,16,6.0,14.0,6.0,17.0,14.0,1.0,1.0,1.0,10,9,25,35,2,0,,,,,,,,,
2021,Randy Gregory,DAL,RDE,12,11,6.0,17.0,4.0,15.0,15.0,3.0,1.0,1.0,12,11,29,19,4,12,,,,,,,,,
2021,Arik Armstead,SF,DE,,,6.0,11.0,7.0,29.0,22.0,,,,,,,,,,,,,,,,,,
2021,DreMont Jones,DEN,LDE,16,7,5.5,,,,,,,,9,6,21,31,1,0,,,,,,,,,
2021,Dre'Mont Jones,DEN,DE,,,5.5,11.0,9.0,18.0,17.0,1.0,2.0,,,,,,,,,,,,,,,,
2021,Kemoko Turay,IND,DE,,,5.5,8.0,5.0,6.0,6.0,,,,,,,,,,,,,,,,,,
2021,Kyle Van Noy,NE,OLB,,,5.0,7.0,5.0,42.0,34.0,2.0,10.0,1.0,,,,,,,,,,,,,,,
2021,Dorance Armstrong,DAL,RDE,13,5,5.0,12.0,3.0,22.0,16.0,,1.0,,10,6,22,37,0,3,,,,,,,,,
2021,Montez Sweat,WAS,RDE,10,10,5.0,13.0,3.0,13.0,12.0,3.0,,,11,8,24,24,3,8,,,,,,,,,
2021,Uchenna Nwosu,LAC,ROLB,17,15,5.0,17.0,8.0,24.0,17.0,2.0,4.0,1.0,13,12,30,40,7,57,,,,,,,,,
2021,Julian Okwara,DET,OLB,,,5.0,9.0,6.0,18.0,15.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
2021,Anthony Nelson,TB,DE,17,2,5.0,10.0,7.0,12.0,11.0,,1.0,,4,5,14,22,1,16,,,,,,,,,
2021,Von Miller,LA,DE,,,5.0,8.0,12.0,23.0,19.0,1.0,1.0,,,,,,,,,,,,,,,,
2021,Odafe Oweh,BAL,DE,15,2,5.0,15.0,5.0,23.0,18.0,3.0,1.0,,12,10,27,33,4,27,,,,,,,,,
2021,Malik Reed,DEN,ROLB,14,13,5.0,8.0,3.0,24.0,22.0,2.0,2.0,,14,3,22,43,5,36,,,,,,,,,
2021,Everson Griffen,MIN,RDE,9,6,5.0,10.0,4.0,10.0,9.0,1.0,,,15,6,26,15,4,0,,,,,,,,,
2021,Dean Lowry,GB,LDE,17,17,5.0,9.0,5.0,24.0,20.0,,4.0,,7,3,16,42,5,0,,,,,,,,,
2021,Lorenzo Carter,NYG,OLB,,,5.0,8.0,6.0,28.0,22.0,2.0,5.0,1.0,,,,,,,,,,,,,,,
2021,Austin Bryant,DET,LOLB,14,5,4.5,6.0,5.0,21.0,18.0,,,,4,1,10,31,10,24,,,,,,,,,
2021,William Gholston,TB,RDE,17,10,4.5,11.0,7.0,21.0,18.0,,,,5,7,17,36,2,0,,,,,,,,,
2021,Christian Wilkins,MIA,RDE,17,17,4.5,,,,,,,,5,7,17,89,5,0,,,,,,,,,
2021,Frank Clark,KC,RDE,14,14,4.5,17.0,4.0,15.0,13.0,2.0,,,11,13,29,22,7,7,,,,,,,,,
2021,Von Miller,DEN,DE,,,4.5,9.0,7.0,10.0,8.0,,,,,,,,,,,,,,,,,,
2021,Quinton Jefferson,LV,DE,,,4.5,16.0,5.0,17.0,13.0,2.0,1.0,,,,,,,,,,,,,,,,
2021,Samson Ebukam,SF,DE,,,4.5,11.0,5.0,19.0,18.0,1.0,1.0,,,,,,,,,,,,,,,,
2021,Dante Fowler,ATL,ROLB,14,6,4.5,8.0,6.0,21.0,16.0,3.0,1.0,,8,4,17,36,7,14,,,,,,,,,
2021,Justin Houston,BAL,LOLB,15,15,4.5,17.0,6.0,19.0,16.0,1.0,1.0,,7,12,24,34,8,44,,,,,,,,,
2021,Jerry Tillery,LAC,LDE,16,15,4.5,14.0,6.0,24.0,19.0,,,,7,9,21,51,8,0,,,,,,,,,
2021,Jacob Martin,HOU,LDE,17,14,4,,,,,,,,13,2,19,23,4,9,,,,,,,,,
2021,Andrew Van Ginkel,MIA,OLB,,,4.0,20.0,9.0,44.0,34.0,1.0,7.0,,,,,,,,,,,,,,,,
2021,Whitney Mercilus,2TM,DE,10,2,4,,,,,,,,4,1,9,17,1,2,,,,,,,,,
2021,Zach Allen,ARI,RDE,15,14,4.0,14.0,5.0,30.0,24.0,,4.0,1.0,4,10,18,48,4,0,,,,,,,,,
2021,Kwity Paye,IND,LDE,15,15,4.0,10.0,3.0,16.0,12.0,1.0,1.0,,5,6,16,32,1,5,,,,,,,,,
2021,Gregory Rousseau,BUF,LDE,17,17,4.0,10.0,8.0,42.0,35.0,1.0,4.0,1.0,14,6,24,50,4,2,,,,,,,,,
2021,Joe Tryon,TB,OLB,,,4.0,10.0,5.0,19.0,16.0,,3.0,,,,,,,,,,,,,,,,
2021,Jake Martin,HOU,DE,,,4.0,6.0,5.0,11.0,7.0,2.0,3.0,,,,,,,,,,,,,,,,
2021,Tanoh Kpassagnon,NO,RDE,8,5,4.0,8.0,3.0,14.0,13.0,1.0,2.0,,4,3,11,18,2,1,,,,,,,,,
2021,Solomon Thomas,LV,DE,17,0,3.5,,,,,,,,7,6,17,34,2,0,,,,,,,,,
2021,Efe Obada,BUF,DE,10,1,3.5,8.0,3.0,8.0,7.0,,1.0,,1,6,11,12,3,0,,,,,,,,,
2021,Yetur Gross-Matos,CAR,DE,14,2,3.5,4.0,5.0,18.0,15.0,1.0,1.0,,3,0,7,28,0,0,,,,,,,,,
2021,Tarell Basham,DAL,LDE,17,6,3.5,11.0,3.0,21.0,17.0,1.0,,,9,8,21,39,6,9,,,,,,,,,
2021,Kwon Alexander,NO,OLB,,,3.5,7.0,7.0,39.0,32.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
2021,Austin Johnson,NYG,RDE,17,17,3.5,,,,,,,,4,3,11,72,3,0,,,,,,,,,
2021,Akiem Hicks,CHI,DE,9,9,3.5,,,,,,,,2,5,11,25,4,0,,,,,,,,,
2021,Bud Dupree,TEN,LOLB,11,6,3.0,8.0,2.0,13.0,10.0,1.0,1.0,,9,5,17,17,0,15,,,,,,,,,
2021,Carl Granderson,NO,DE,15,3,3.0,8.0,5.0,11.0,10.0,,,,7,5,15,25,6,1,,,,,,,,,
2021,Marquis Haynes,CAR,OLB,,,3.0,5.0,3.0,9.0,8.0,,1.0,,,,,,,,,,,,,,,,
2021,Kentavius Street,SF,DE,17,2,3,,,,,,,,1,3,7,27,2,0,,,,,,,,,
2021,Justin Jones,LAC,RDE,11,11,3,,,,,,,,5,2,10,37,5,0,,,,,,,,,
2021,Jordan Phillips,ARI,LDE,9,8,3,,,,,,,,4,1,8,22,2,0,,,,,,,,,
2021,Jordan Willis,SF,DE,,,3.0,5.0,2.0,6.0,6.0,1.0,,,,,,,,,,,,,,,,,
2021,Matt Milano,BUF,OLB,,,3.0,6.0,15.0,57.0,45.0,,5.0,,,,,,,,,,,,,,,,
2021,Joshua Uche,NE,OLB,,,3.0,4.0,3.0,10.0,10.0,,,,,,,,,,,,,,,,,,
2021,DeMarcus Lawrence,DAL,LDE,7,7,3,,,,,,,,6,3,12,21,1,0,,,,,,,,,
2021,Demarcus Lawrence,DAL,DE,,,3.0,7.0,5.0,16.0,14.0,2.0,5.0,1.0,,,,,,,,,,,,,,,
2021,Deatrich Wise,NE,LDE,16,9,3.0,9.0,4.0,28.0,21.0,1.0,4.0,,8,6,18,41,3,0,,,,,,,,,
2021,Derrick Brown,CAR,DE,,,3.0,9.0,8.0,27.0,24.0,,4.0,,,,,,,,,,,,,,,,
2021,Whitney Mercilus,HOU,DE,,,3.0,3.0,4.0,6.0,5.0,,,,,,,,,,,,,,,,,,
2021,Dee Ford,SF,DE,,,3.0,4.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,
2021,Roy Robertson-Harris,JAX,LDE,14,13,3,,,,,,,,6,6,15,37,5,0,,,,,,,,,
2021,Terrell Lewis,LA,OLB,,,3.0,3.0,4.0,15.0,13.0,1.0,1.0,,,,,,,,,,,,,,,,
2021,Kyler Fackrell,LAC,OLB,,,3.0,4.0,4.0,11.0,10.0,1.0,1.0,,,,,,,,,,,,,,,,
2021,Michael Danna,KC,DE,,,3.0,10.0,3.0,11.0,10.0,2.0,1.0,,,,,,,,,,,,,,,,
2021,Kenny Willekes,MIN,DE,6,0,2.5,7.0,2.0,11.0,9.0,,1.0,,3,3,9,18,1,0,,,,,,,,,
2021,Takkarist McKinley,CLE,DE,11,2,2.5,,,,,,,,7,4,14,18,1,5,,,,,,,,,
2021,Quincy Roche,NYG,OLB,,,2.5,5.0,5.0,21.0,13.0,1.0,,,,,,,,,,,,,,,,,
2021,Takk McKinley,CLE,DE,,,2.5,8.0,3.0,10.0,9.0,1.0,,,,,,,,,,,,,,,,,
2021,Angelo Blackson,CHI,LDE,17,8,2.5,,,,,,,,5,6,14,43,5,0,,,,,,,,,
2021,James Smith-Williams,WAS,RDE,14,6,2.5,5.0,4.0,10.0,8.0,,1.0,,1,1,6,30,0,1,,,,,,,,,
2021,Jonathon Cooper,DEN,LOLB,16,5,2.5,7.0,4.0,22.0,18.0,,,,8,4,15,38,0,21,,,,,,,,,
2021,Dexter Lawrence,NYG,LDE,16,10,2.5,,,,,,,,6,8,17,54,1,0,,,,,,,,,
2021,Carlos Basham,BUF,DE,8,0,2.5,3.0,4.0,11.0,7.0,,,,3,0,6,18,1,0,,,,,,,,,
2021,Tyquan Lewis,IND,DE,8,2,2.5,6.0,3.0,10.0,6.0,,2.0,1.0,1,3,7,14,1,0,,,,,,,,,
2021,Olasunkanmi Adeniyi,TEN,OLB,,,2.5,8.0,2.0,8.0,6.0,,1.0,,,,,,,,,,,,,,,,
2021,Anthony Barr,MIN,OLB,,,2.5,6.0,3.0,38.0,31.0,,5.0,3.0,,,,,,,,,,,,,,,
2021,Jason Pierre-Paul,TB,LOLB,12,12,2.5,5.0,3.0,20.0,19.0,1.0,4.0,,9,2,14,31,5,47,,,,,,,,,
2021,Stephen Weatherly,DEN,OLB,,,2.5,7.0,5.0,8.0,7.0,,,,,,,,,,,,,,,,,,
2021,Jordan Jenkins,HOU,DE,,,2.5,5.0,4.0,9.0,8.0,,,,,,,,,,,,,,,,,,
2021,Kingsley Keke,GB,RDE,12,8,2.5,4.0,1.0,10.0,7.0,1.0,3.0,,2,2,7,23,1,0,,,,,,,,,
2021,AShawn Robinson,LA,LDE,17,14,2,,,,,,,,4,0,6,67,8,0,,,,,,,,,
2021,Jacob Tuioti-Mariner,ATL,OLB,,,2.0,2.0,2.0,5.0,5.0,,1.0,,,,,,,,,,,,,,,,
2021,Ogbonnia Okoronkwo,LA,DE,,,2.0,6.0,3.0,9.0,7.0,2.0,,,,,,,,,,,,,,,,,
2021,DeMarcus Walker,HOU,DE,13,2,2.0,7.0,4.0,21.0,17.0,1.0,1.0,,6,6,14,31,4,0,,,,,,,,,
2021,Justin Hollins,LA,OLB,,,2.0,1.0,1.0,14.0,10.0,1.0,,,,,,,,,,,,,,,,,
2021,Bryce Huff,NYJ,RDE,9,7,2.0,8.0,1.0,5.0,4.0,,,,3,5,11,14,0,3,,,,,,,,,
2021,Mario Edwards,CHI,DE,12,1,2,,,,,,,,1,3,7,8,3,0,,,,,,,,,
2021,Poona Ford,SEA,DE,,,2.0,6.0,6.0,23.0,19.0,,1.0,,,,,,,,,,,,,,,,
2021,Derek Barnett,PHI,RDE,16,15,2.0,11.0,7.0,20.0,17.0,,,,12,8,22,46,6,3,,,,,,,,,
2021,Justin Madubuike,BAL,LDE,15,11,2,,,,,,,,2,3,7,36,1,0,,,,,,,,,
2021,Jihad Ward,JAX,DE,17,1,2.0,7.0,3.0,10.0,10.0,,,,5,5,12,32,6,5,,,,,,,,,
2021,Tershawn Wharton,KC,DE,17,1,2,,,,,,,,5,0,8,29,3,1,,,,,,,,,
2021,Blake Lynch,MIN,OLB,,,2.0,1.0,1.0,19.0,17.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
2021,Malcolm Koonce,LV,DE,,,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
2021,A'Shawn Robinson,LA,DE,,,2.0,2.0,2.0,33.0,24.0,2.0,,,,,,,,,,,,,,,,,
2021,Zach Sieler,MIA,DE,,,2.0,3.0,6.0,33.0,23.0,1.0,3.0,,,,,,,,,,,,,,,,
2021,Derrek Tuszka,PIT,DE,15,0,2.0,2.0,1.0,7.0,6.0,1.0,,,2,1,5,18,2,12,,,,,,,,,
2021,Jerry Hughes,BUF,RDE,17,16,2.0,7.0,1.0,8.0,7.0,2.0,3.0,,19,4,26,18,7,2,,,,,,,,,
2021,Donta Hightower,NE,ROLB,15,15,1.5,,,,,,,,7,1,10,64,10,36,,,,,,,,,
2021,Shaka Toney,WAS,DE,,,1.5,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
2021,AJ Epenesa,BUF,DE,14,0,1.5,,,,,,,,5,7,14,14,4,1,,,,,,,,,
2021,Chris Smith,HOU,DE,4,0,1.5,3.0,1.0,4.0,3.0,,,,1,1,4,8,1,0,,,,,,,,,
2021,Cam Gill,TB,OLB,,,1.5,3.0,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,
2021,Kerry Hyder,SEA,LDE,15,7,1.5,11.0,3.0,20.0,16.0,,,,3,8,13,33,2,3,,,,,,,,,
2021,Trey Flowers,DET,LOLB,7,7,1.5,3.0,1.0,15.0,12.0,1.0,,,4,1,7,24,2,3,,,,,,,,,
2021,Jessie Lemonier,DET,DE,7,2,1.5,3.0,1.0,7.0,7.0,,,,3,1,6,15,1,11,,,,,,,,,
2021,Carl Nassib,LV,DE,13,0,1.5,4.0,3.0,16.0,13.0,1.0,,,2,2,6,21,1,0,,,,,,,,,
2021,Calais Campbell,BAL,DE,,,1.5,12.0,5.0,29.0,21.0,,1.0,,,,,,,,,,,,,,,,
2021,Derick Roberson,TEN,DE,5,0,1.5,4.0,3.0,6.0,4.0,,,,4,2,8,11,1,1,,,,,,,,,
2021,Lawrence Guy,NE,RDE,17,17,1.5,,,,,,,,4,3,9,60,6,0,,,,,,,,,
2021,Chase Young,WAS,LDE,9,9,1.5,4.0,3.0,15.0,10.0,2.0,2.0,,8,3,13,26,0,9,,,,,,,,,
2021,Morgan Fox,CAR,LDE,17,9,1.5,,,,,,,,5,4,12,34,2,0,,,,,,,,,
2021,Al Woods,SEA,RDE,16,16,1.5,,,,,,,,6,3,11,50,3,0,,,,,,,,,
2021,Cam Sample,CIN,DE,,,1.5,5.0,1.0,9.0,5.0,,,,,,,,,,,,,,,,,,
2021,Jonathan Garvin,GB,DE,16,1,1.5,5.0,1.0,15.0,14.0,,,,5,4,11,19,1,32,,,,,,,,,
2021,Alex Okafor,KC,DE,17,0,1.5,7.0,,7.0,7.0,1.0,2.0,,5,6,13,23,1,0,,,,,,,,,
2021,Cameron Sample,CIN,DE,14,0,1.5,,,,,,,,6,3,11,14,1,1,,,,,,,,,
2021,A.J. Epenesa,BUF,DE,,,1.5,9.0,2.0,8.0,8.0,,1.0,,,,,,,,,,,,,,,,
2021,Joe Jackson,CLE,DE,12,0,1.5,3.0,3.0,8.0,4.0,,,,0,1,3,16,0,0,,,,,,,,,
2021,Bryan Mone,SEA,LDE,14,5,1.5,,,,,,,,0,2,4,35,4,0,,,,,,,,,
2021,Jeremiah Owusu-Koramoah,CLE,OLB,,,1.5,4.0,3.0,48.0,42.0,2.0,4.0,,,,,,,,,,,,,,,,
2021,Clelin Ferrell,LV,DE,16,0,1.5,6.0,1.0,6.0,6.0,,1.0,,4,4,10,14,1,0,,,,,,,,,
2021,Dont'a Hightower,NE,OLB,,,1.5,4.0,1.0,39.0,31.0,,1.0,,,,,,,,,,,,,,,,
2021,Tarron Jackson,PHI,DE,17,0,1.0,1.0,2.0,11.0,11.0,1.0,,,8,0,9,18,1,1,,,,,,,,,
2021,Tashawn Bower,NE,DE,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
2021,Marlon Davidson,ATL,DE,11,1,1,,,,,,,,0,0,1,21,1,0,,,,,,,,,
2021,Romeo Okwara,DET,DE,4,4,1.0,2.0,1.0,3.0,3.0,,,,3,2,6,6,0,5,,,,,,,,,
2021,DeShawn Williams,DEN,DE,,,1.0,5.0,1.0,17.0,15.0,,2.0,,,,,,,,,,,,,,,,
2021,Wyatt Ray,CIN,DE,,,1.0,2.0,,5.0,3.0,1.0,,,,,,,,,,,,,,,,,
2021,Michael Brockers,DET,LDE,16,16,1.0,1.0,4.0,23.0,18.0,,,,4,0,5,52,5,0,,,,,,,,,
2021,Chris Rumph,LAC,DE,,,1.0,3.0,2.0,7.0,5.0,,,,,,,,,,,,,,,,,,
2021,Melvin Ingram,KC,OLB,,,1.0,5.0,2.0,7.0,3.0,1.0,,,,,,,,,,,,,,,,,
2021,Genard Avery,PHI,DE,,,1.0,2.0,4.0,21.0,19.0,,,,,,,,,,,,,,,,,,
2021,Davon Hamilton,JAX,RDE,16,8,1,,,,,,,,5,1,7,46,6,2,,,,,,,,,
2021,Broderick Washington,BAL,DE,,,1.0,3.0,2.0,8.0,6.0,,,,,,,,,,,,,,,,,,
2021,Pernell McPhee,BAL,DE,10,0,1.0,3.0,2.0,11.0,9.0,,,,0,3,4,14,2,18,,,,,,,,,
2021,Myles Hartsfield,CAR,RDE,10,9,1,,,,,,,,0,0,1,45,3,13,,,,,,,,,
2021,Shaq Lawson,NYJ,RDE,14,7,1.0,5.0,5.0,15.0,11.0,,2.0,1.0,9,2,13,23,2,3,,,,,,,,,
2021,Michael Dogbe,ARI,DE,16,1,1.0,2.0,1.0,14.0,12.0,,,,1,1,3,27,2,0,,,,,,,,,
2021,Kyle Phillips,NYJ,DE,7,1,1.0,3.0,2.0,6.0,5.0,,,,0,2,3,15,3,0,,,,,,,,,
2021,Alton Robinson,SEA,DE,16,2,1.0,3.0,5.0,13.0,6.0,1.0,1.0,,6,2,9,22,2,0,,,,,,,,,
2021,Benson Mayowa,SEA,ROLB,15,7,1.0,2.0,3.0,15.0,10.0,,,,4,1,6,30,4,27,,,,,,,,,
2021,Casey Toohill,WAS,LDE,16,6,1.0,6.0,1.0,11.0,9.0,,1.0,,4,4,9,27,2,0,,,,,,,,,
2021,Josh Mauro,ARI,DE,5,1,1.0,1.0,1.0,1.0,1.0,,,,0,0,1,3,0,0,,,,,,,,,
2021,Bunmi Rotimi,WAS,DE,9,1,1.0,1.0,1.0,5.0,4.0,,,,1,0,2,10,0,1,,,,,,,,,
2021,Garret Wallow,HOU,OLB,,,1.0,1.0,2.0,13.0,11.0,,,,,,,,,,,,,,,,,,
2021,James Vaughters,ATL,OLB,,,1.0,4.0,,4.0,3.0,1.0,,,,,,,,,,,,,,,,,
2021,Derek Rivers,HOU,DE,5,1,1.0,1.0,2.0,7.0,6.0,,,,0,0,1,9,0,0,,,,,,,,,
2021,Whitney Mercilus,GB,DE,,,1.0,2.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,
2021,Adetokunbo Ogundeji,ATL,ROLB,16,11,1.0,2.0,5.0,18.0,17.0,,1.0,,4,1,6,33,5,4,,,,,,,,,
2021,Tipa Galeai,GB,OLB,,,1.0,1.0,1.0,6.0,5.0,,,,,,,,,,,,,,,,,,
2021,Ronald Blair,NYJ,DE,8,3,1.0,4.0,4.0,12.0,7.0,,,,3,3,7,28,1,2,,,,,,,,,
2021,Carlos Watkins,DAL,DE,,,1.0,2.0,5.0,17.0,14.0,,1.0,1.0,,,,,,,,,,,,,,,
2021,Raymond Johnson,NYG,DE,15,0,1.0,1.0,1.0,3.0,2.0,,,,0,0,1,4,1,0,,,,,,,,,
2021,KLavon Chaisson,JAX,ROLB,15,8,1,,,,,,,,4,3,8,31,7,25,,,,,,,,,
2021,Jabari Zuniga,NYJ,DE,3,0,1.0,1.0,,1.0,1.0,1.0,,,1,0,2,3,0,0,,,,,,,,,
2021,Tashawn Bower,2TM,DE,6,0,1,,,,,,,,0,0,1,4,0,0,,,,,,,,,
2021,Chauncey Golston,DAL,DE,,,1.0,4.0,,14.0,12.0,,1.0,,,,,,,,,,,,,,,,
2021,Del'Shawn Phillips,NYJ,OLB,,,1.0,1.0,2.0,8.0,8.0,,,,,,,,,,,,,,,,,,
2021,JJ Watt,ARI,RDE,7,7,1,,,,,,,,7,8,16,16,3,0,,,,,,,,,
2021,K'Lavon Chaisson,JAX,OLB,,,1.0,4.0,3.0,20.0,18.0,,,,,,,,,,,,,,,,,,
2021,Payton Turner,NO,DE,5,0,1.0,3.0,3.0,9.0,8.0,,,,5,2,8,12,0,0,,,,,,,,,
2021,Cassius Marsh,CHI,DE,4,0,1.0,2.0,,4.0,3.0,,,,1,1,3,6,0,9,,,,,,,,,
2021,Jamin Davis,WAS,OLB,,,1.0,2.0,3.0,48.0,40.0,,1.0,,,,,,,,,,,,,,,,
2021,Jamie Collins,NE,OLB,,,1.0,2.0,3.0,11.0,8.0,,3.0,1.0,,,,,,,,,,,,,,,
2021,Melvin Ingram,PIT,OLB,,,1.0,6.0,2.0,5.0,4.0,,1.0,,,,,,,,,,,,,,,,
2021,Levi Onwuzurike,DET,DE,,,1.0,1.0,2.0,15.0,11.0,,2.0,,,,,,,,,,,,,,,,
2021,Grady Jarrett,ATL,LDE,17,17,1,,,,,,,,6,10,17,59,8,0,,,,,,,,,
2021,Marcell Harris,SF,OLB,,,1.0,1.0,2.0,23.0,21.0,,1.0,1.0,,,,,,,,,,,,,,,
2021,Isaiahh Loudermilk,PIT,DE,,,1.0,,,16.0,12.0,,3.0,,,,,,,,,,,,,,,,
2021,J.J. Watt,ARI,DE,,,1.0,10.0,5.0,10.0,6.0,1.0,2.0,,,,,,,,,,,,,,,,
2021,Oren Burks,GB,OLB,,,0.5,2.0,1.0,16.0,12.0,,,,,,,,,,,,,,,,,,
2021,William Bradley-King,WAS,DE,3,0,0.5,1.0,,,,,,,2,0,3,5,0,1,,,,,,,,,
2021,Cory Littleton,LV,OLB,,,0.5,2.0,2.0,50.0,45.0,,4.0,,,,,,,,,,,,,,,,
2021,Damion Square,3TM,DE,9,1,0.5,,,,,,,,2,2,5,9,0,0,,,,,,,,,
2021,Pat O'Connor,TB,DE,,,0.5,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
2021,Dayo Odeyingbo,IND,DE,10,0,0.5,1.0,,5.0,3.0,1.0,,,2,1,4,6,0,1,,,,,,,,,
2021,Taco Charlton,PIT,DE,11,1,0.5,2.0,,7.0,7.0,,1.0,,1,1,3,18,1,0,,,,,,,,,
2021,Germaine Pratt,CIN,OLB,,,0.5,2.0,5.0,55.0,49.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
2021,Nick Williams,DET,RDE,17,17,0.5,,,,,,,,5,1,7,27,2,0,,,,,,,,,
2021,Pat OConnor,TB,DE,13,0,0.5,,,,,,,,0,1,2,4,0,0,,,,,,,,,
2021,Daniel Wise,WAS,DE,,,,1.0,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,
2021,Elijah Lee,CLE,OLB,,,,,,7.0,5.0,,,,,,,,,,,,,,,,,,
2021,Jon Bostic,WAS,OLB,,,,,1.0,12.0,11.0,,,,,,,,,,,,,,,,,,
2021,Brandon King,NE,OLB,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Ladarius Hamilton,GB,OLB,,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,
2021,Chase Winovich,NE,DE,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
2021,ZaDarius Smith,GB,DE,1,0,0,,,,,,,,0,0,0,1,1,2,,,,,,,,,
2021,Jalen Reeves-Maybin,DET,OLB,,,,1.0,4.0,46.0,41.0,2.0,4.0,,,,,,,,,,,,,,,,
2021,Edmond Robinson,SEA,OLB,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Tim Ward,NYJ,DE,11,0,0,,,5.0,5.0,,2.0,,4,0,4,12,3,0,,,,,,,,,
2021,Jamir Jones,JAX,OLB,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2021,Ben Banogu,IND,DE,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
2021,A.J. Klein,BUF,OLB,,,,1.0,4.0,27.0,20.0,,5.0,1.0,,,,,,,,,,,,,,,
2021,Robert Spillane,PIT,OLB,,,,,2.0,23.0,21.0,,,,,,,,,,,,,,,,,,
